road_name,latitude,longitude,radius
PRINCES FREEWAY,-37.843483738,144.7879081842143,0.05
PRINCES FREEWAY,-37.843697401,144.78745287457144,0.05
PRINCES FREEWAY,-37.843911064,144.78699756492858,0.05
PRINCES FREEWAY,-37.844124727,144.78654225528572,0.05
PRINCES FREEWAY,-37.844338390000004,144.78608694564286,0.05
WESTERN FREEWAY,-37.795379598,144.752628063,0.05
PRINCES FREEWAY,-37.909886705,144.687566298,0.05
PRINCES FREEWAY,-37.910060822999995,144.6870496431667,0.05
PRINCES FREEWAY,-37.910234941,144.68653298833334,0.05
PRINCES FREEWAY,-37.910409059,144.6860163335,0.05
PRINCES FREEWAY,-37.910583177,144.68549967866667,0.05
PRINCES FREEWAY,-37.910757294999996,144.68498302383335,0.05
PRINCES FREEWAY,-37.910931413,144.684466369,0.05
PRINCES FREEWAY,-37.911105531000004,144.68394971416666,0.05
PRINCES FREEWAY,-37.911279649,144.68343305933334,0.05
PRINCES FREEWAY,-37.911453767,144.68291640450002,0.05
PRINCES FREEWAY,-37.911627885,144.68239974966667,0.05
PRINCES FREEWAY,-37.911802003000005,144.68188309483332,0.05
CITYLINK,-37.742059129,144.932356075,0.05
CITYLINK,-37.7418078745,144.93214560299998,0.05
PRINCES FREEWAY,-37.86309177,144.776901243,0.05
MONASH FREEWAY,-37.898958072,145.149950501,0.05
MONASH FREEWAY,-37.899303697,145.1502446268,0.05
MONASH FREEWAY,-37.899649322,145.1505387526,0.05
MONASH FREEWAY,-37.899994946999996,145.1508328784,0.05
MONASH FREEWAY,-37.900340572,145.1511270042,0.05
MONASH FREEWAY,-37.900686197,145.15142113000002,0.05
MONASH FREEWAY,-37.901031822,145.1517152558,0.05
MONASH FREEWAY,-37.901377447,145.1520093816,0.05
MONASH FREEWAY,-37.901723071999996,145.1523035074,0.05
MONASH FREEWAY,-37.902068697,145.1525976332,0.05
HUME FREEWAY,-37.533701894,144.946484508,0.05
HUME FREEWAY,-37.5341242359375,144.946414908875,0.05
HUME FREEWAY,-37.534546577875,144.94634530975,0.05
HUME FREEWAY,-37.5349689198125,144.946275710625,0.05
HUME FREEWAY,-37.53539126174999,144.9462061115,0.05
HUME FREEWAY,-37.535813603687494,144.946136512375,0.05
HUME FREEWAY,-37.536235945624995,144.94606691325,0.05
HUME FREEWAY,-37.536658287562496,144.945997314125,0.05
HUME FREEWAY,-37.5370806295,144.94592771499998,0.05
HUME FREEWAY,-37.5375029714375,144.94585811587498,0.05
HUME FREEWAY,-37.537925313375,144.94578851674999,0.05
HUME FREEWAY,-37.5383476553125,144.945718917625,0.05
HUME FREEWAY,-37.53876999725,144.9456493185,0.05
HUME FREEWAY,-37.539192339187494,144.945579719375,0.05
HUME FREEWAY,-37.539614681124995,144.94551012025,0.05
HUME FREEWAY,-37.540037023062496,144.945440521125,0.05
TULLAMARINE FREEWAY,-37.704555742,144.88948893,0.05
EASTLINK,-38.016423681,145.187607895,0.05
EASTLINK,-38.016852020555554,145.18763004577778,0.05
EASTLINK,-38.01728036011111,145.18765219655558,0.05
EASTLINK,-38.01770869966666,145.18767434733334,0.05
EASTLINK,-38.01813703922222,145.1876964981111,0.05
EASTLINK,-38.01856537877778,145.1877186488889,0.05
EASTLINK,-38.018993718333334,145.18774079966667,0.05
EASTLINK,-38.01942205788889,145.18776295044444,0.05
EASTLINK,-38.01985039744444,145.18778510122223,0.05
MONASH FREEWAY,-37.881839768,145.088594206,0.05
MONASH FREEWAY,-37.881587608,145.08820503966666,0.05
MONASH FREEWAY,-37.881335448,145.08781587333334,0.05
MORNINGTON PENINSULA FREEWAY,-38.196602104,145.149882739,0.05
CALDER FREEWAY,-37.696307282,144.803475701,0.05
CALDER FREEWAY,-37.696577231199996,144.8038958417,0.05
CALDER FREEWAY,-37.6968471804,144.8043159824,0.05
CALDER FREEWAY,-37.6971171296,144.80473612309999,0.05
CALDER FREEWAY,-37.6973870788,144.8051562638,0.05
CALDER FREEWAY,-37.697657027999995,144.80557640450002,0.05
CALDER FREEWAY,-37.6979269772,144.8059965452,0.05
CALDER FREEWAY,-37.6981969264,144.8064166859,0.05
CALDER FREEWAY,-37.6984668756,144.8068368266,0.05
CALDER FREEWAY,-37.698736824799994,144.80725696730002,0.05
PRINCES FREEWAY,-37.825924305,144.819251832,0.05
PRINCES FREEWAY,-37.8257365427,144.8197315286,0.05
PRINCES FREEWAY,-37.8255487804,144.82021122519998,0.05
PRINCES FREEWAY,-37.825361018100004,144.8206909218,0.05
PRINCES FREEWAY,-37.8251732558,144.8211706184,0.05
PRINCES FREEWAY,-37.8249854935,144.821650315,0.05
PRINCES FREEWAY,-37.8247977312,144.8221300116,0.05
PRINCES FREEWAY,-37.8246099689,144.8226097082,0.05
PRINCES FREEWAY,-37.824422206600005,144.82308940480002,0.05
PRINCES FREEWAY,-37.824234444300004,144.8235691014,0.05
EASTLINK,-37.902856591,145.215004743,0.05
EASTLINK,-37.902432929875005,145.21496132800002,0.05
EASTLINK,-37.90200926875,145.21491791300002,0.05
EASTLINK,-37.901585607625,145.214874498,0.05
EASTLINK,-37.9011619465,145.214831083,0.05
EASTLINK,-37.900738285375,145.214787668,0.05
EASTLINK,-37.90031462425,145.214744253,0.05
EASTLINK,-37.899890963124996,145.214700838,0.05
PRINCES FREEWAY,-37.86846956,144.766409024,0.05
PRINCES FREEWAY,-37.86851920666667,144.76588535308335,0.05
PRINCES FREEWAY,-37.868568853333336,144.76536168216668,0.05
PRINCES FREEWAY,-37.8686185,144.76483801125,0.05
PRINCES FREEWAY,-37.868668146666664,144.76431434033333,0.05
PRINCES FREEWAY,-37.86871779333333,144.76379066941666,0.05
PRINCES FREEWAY,-37.86876744,144.7632669985,0.05
PRINCES FREEWAY,-37.86881708666667,144.76274332758334,0.05
PRINCES FREEWAY,-37.868866733333334,144.76221965666667,0.05
PRINCES FREEWAY,-37.86891638,144.76169598575,0.05
PRINCES FREEWAY,-37.86896602666666,144.76117231483332,0.05
PRINCES FREEWAY,-37.86901567333333,144.76064864391665,0.05
MONASH FREEWAY,-37.879265778,145.084660475,0.05
MONASH FREEWAY,-37.879496632666665,145.08507101433332,0.05
MONASH FREEWAY,-37.879727487333334,145.08548155366668,0.05
CALDER FREEWAY,-37.686462932,144.787075102,0.05
CALDER FREEWAY,-37.686192076874995,144.786637182375,0.05
CALDER FREEWAY,-37.68592122175,144.78619926275,0.05
CALDER FREEWAY,-37.685650366625,144.785761343125,0.05
CALDER FREEWAY,-37.6853795115,144.7853234235,0.05
CALDER FREEWAY,-37.685108656375,144.784885503875,0.05
CALDER FREEWAY,-37.68483780125,144.78444758425,0.05
CALDER FREEWAY,-37.684566946125,144.784009664625,0.05
CITYLINK,-37.747878128,144.934405588,0.05
CITYLINK,-37.748299181300006,144.93452397800002,0.05
CITYLINK,-37.7487202346,144.934642368,0.05
CITYLINK,-37.7491412879,144.934760758,0.05
CITYLINK,-37.749562341200004,144.934879148,0.05
CITYLINK,-37.749983394500006,144.934997538,0.05
CITYLINK,-37.7504044478,144.93511592800002,0.05
CITYLINK,-37.7508255011,144.935234318,0.05
CITYLINK,-37.751246554400005,144.935352708,0.05
CITYLINK,-37.7516676077,144.935471098,0.05
MONASH FREEWAY,-37.972609916,145.237152915,0.05
CITYLINK,-37.736130591,144.929097325,0.05
CITYLINK,-37.736415331,144.92938018299998,0.05
WESTERN RING ROAD,-37.693266756,144.938257463,0.05
WESTERN RING ROAD,-37.693321839333336,144.937738118,0.05
WESTERN RING ROAD,-37.693376922666666,144.937218773,0.05
WEST GATE FREEWAY,-37.826360306,144.947409187,0.05
MONASH FREEWAY,-38.000874811,145.293313516,0.05
MONASH FREEWAY,-38.00117366514286,145.2936967112143,0.05
MONASH FREEWAY,-38.00147251928572,145.29407990642858,0.05
MONASH FREEWAY,-38.001771373428575,145.29446310164286,0.05
MONASH FREEWAY,-38.00207022757143,145.29484629685714,0.05
MONASH FREEWAY,-38.002369081714285,145.29522949207143,0.05
MONASH FREEWAY,-38.00266793585715,145.2956126872857,0.05
MONASH FREEWAY,-38.00296679,145.2959958825,0.05
MONASH FREEWAY,-38.00326564414286,145.2963790777143,0.05
MONASH FREEWAY,-38.00356449828572,145.2967622729286,0.05
MONASH FREEWAY,-38.003863352428574,145.29714546814287,0.05
MONASH FREEWAY,-38.00416220657143,145.29752866335716,0.05
MONASH FREEWAY,-38.004461060714284,145.29791185857144,0.05
MONASH FREEWAY,-38.004759914857146,145.29829505378572,0.05
MONASH FREEWAY,-37.946336575,145.20607853,0.05
WESTERN RING ROAD,-37.694286702,144.915539054,0.05
EASTERN FREEWAY,-37.790690009,145.0414112,0.05
EASTERN FREEWAY,-37.790697785846156,145.0408628653846,0.05
EASTERN FREEWAY,-37.79070556269231,145.04031453076922,0.05
EASTERN FREEWAY,-37.79071333953846,145.03976619615383,0.05
EASTERN FREEWAY,-37.79072111638462,145.03921786153848,0.05
EASTERN FREEWAY,-37.79072889323077,145.0386695269231,0.05
EASTERN FREEWAY,-37.790736670076924,145.0381211923077,0.05
EASTERN FREEWAY,-37.79074444692308,145.0375728576923,0.05
EASTERN FREEWAY,-37.79075222376923,145.03702452307692,0.05
EASTERN FREEWAY,-37.790760000615386,145.03647618846153,0.05
EASTERN FREEWAY,-37.79076777746154,145.03592785384618,0.05
EASTERN FREEWAY,-37.79077555430769,145.0353795192308,0.05
EASTERN FREEWAY,-37.79078333115385,145.0348311846154,0.05
MORNINGTON PENINSULA FREEWAY,-38.238689852,145.123887859,0.05
MORNINGTON PENINSULA FREEWAY,-38.239064519500005,145.12377970350002,0.05
METROPOLITAN RING ROAD,-37.691901418,144.958609349,0.05
METROPOLITAN RING ROAD,-37.6918858014,144.959105286,0.05
METROPOLITAN RING ROAD,-37.6918701848,144.959601223,0.05
METROPOLITAN RING ROAD,-37.6918545682,144.96009716,0.05
METROPOLITAN RING ROAD,-37.691838951600005,144.960593097,0.05
PRINCES FREEWAY,-38.051630412,145.357765937,0.05
PRINCES FREEWAY,-38.05144333373913,145.35725289352175,0.05
PRINCES FREEWAY,-38.051256255478265,145.35673985004348,0.05
PRINCES FREEWAY,-38.05106917721739,145.35622680656522,0.05
PRINCES FREEWAY,-38.05088209895652,145.35571376308695,0.05
PRINCES FREEWAY,-38.050695020695656,145.3552007196087,0.05
PRINCES FREEWAY,-38.050507942434784,145.35468767613045,0.05
PRINCES FREEWAY,-38.05032086417391,145.3541746326522,0.05
PRINCES FREEWAY,-38.05013378591304,145.35366158917392,0.05
PRINCES FREEWAY,-38.049946707652175,145.35314854569566,0.05
PRINCES FREEWAY,-38.0497596293913,145.3526355022174,0.05
PRINCES FREEWAY,-38.04957255113043,145.35212245873913,0.05
PRINCES FREEWAY,-38.04938547286957,145.35160941526087,0.05
PRINCES FREEWAY,-38.049198394608695,145.3510963717826,0.05
PRINCES FREEWAY,-38.04901131634782,145.35058332830434,0.05
PRINCES FREEWAY,-38.04882423808696,145.35007028482607,0.05
PRINCES FREEWAY,-38.048637159826086,145.3495572413478,0.05
PRINCES FREEWAY,-38.048450081565214,145.34904419786955,0.05
PRINCES FREEWAY,-38.04826300330434,145.3485311543913,0.05
PRINCES FREEWAY,-38.04807592504348,145.34801811091305,0.05
PRINCES FREEWAY,-38.047888846782605,145.34750506743478,0.05
PRINCES FREEWAY,-38.04770176852173,145.34699202395652,0.05
PRINCES FREEWAY,-38.04751469026087,145.34647898047825,0.05
CALDER FREEWAY,-37.720830477,144.841056056,0.05
CALDER FREEWAY,-37.721138054818184,144.84143471836364,0.05
CALDER FREEWAY,-37.72144563263636,144.84181338072727,0.05
CALDER FREEWAY,-37.721753210454544,144.84219204309093,0.05
CALDER FREEWAY,-37.72206078827273,144.84257070545456,0.05
CALDER FREEWAY,-37.72236836609091,144.8429493678182,0.05
CALDER FREEWAY,-37.72267594390909,144.84332803018182,0.05
CALDER FREEWAY,-37.72298352172727,144.84370669254545,0.05
CALDER FREEWAY,-37.723291099545456,144.84408535490908,0.05
CALDER FREEWAY,-37.72359867736364,144.84446401727274,0.05
CALDER FREEWAY,-37.72390625518182,144.84484267963637,0.05
METROPOLITAN RING ROAD,-37.691219199,144.967163766,0.05
METROPOLITAN RING ROAD,-37.691169689285715,144.96765055514285,0.05
METROPOLITAN RING ROAD,-37.69112017957143,144.9681373442857,0.05
METROPOLITAN RING ROAD,-37.69107066985714,144.96862413342856,0.05
METROPOLITAN RING ROAD,-37.69102116014286,144.96911092257145,0.05
METROPOLITAN RING ROAD,-37.69097165042857,144.9695977117143,0.05
METROPOLITAN RING ROAD,-37.690922140714285,144.97008450085715,0.05
WEST GATE FREEWAY,-37.8280807,144.922822765,0.05
WEST GATE FREEWAY,-37.8279632925,144.923191814,0.05
WEST GATE FREEWAY,-37.833024133,144.91342824,0.05
WEST GATE FREEWAY,-37.83315781,144.91305568849998,0.05
MORNINGTON PENINSULA FREEWAY,-38.252128627,145.117636288,0.05
MORNINGTON PENINSULA FREEWAY,-38.25174594233333,145.11783819558335,0.05
MORNINGTON PENINSULA FREEWAY,-38.25136325766667,145.11804010316666,0.05
MORNINGTON PENINSULA FREEWAY,-38.250980573,145.11824201075,0.05
MORNINGTON PENINSULA FREEWAY,-38.25059788833333,145.11844391833333,0.05
MORNINGTON PENINSULA FREEWAY,-38.25021520366666,145.11864582591667,0.05
MORNINGTON PENINSULA FREEWAY,-38.249832518999995,145.1188477335,0.05
MORNINGTON PENINSULA FREEWAY,-38.24944983433333,145.11904964108334,0.05
MORNINGTON PENINSULA FREEWAY,-38.249067149666665,145.11925154866668,0.05
MORNINGTON PENINSULA FREEWAY,-38.248684465,145.11945345625,0.05
MORNINGTON PENINSULA FREEWAY,-38.248301780333335,145.11965536383335,0.05
MORNINGTON PENINSULA FREEWAY,-38.24791909566667,145.11985727141666,0.05
MONASH FREEWAY,-37.914693149,145.168075718,0.05
MONASH FREEWAY,-37.914995076000004,145.16838020183334,0.05
MONASH FREEWAY,-37.915297003,145.16868468566668,0.05
MONASH FREEWAY,-37.91559893,145.1689891695,0.05
MONASH FREEWAY,-37.915900857000004,145.16929365333334,0.05
MONASH FREEWAY,-37.916202784,145.16959813716667,0.05
EASTLINK,-38.088509071,145.162401191,0.05
EASTLINK,-38.08820257257778,145.1628073494222,0.05
EASTLINK,-38.08789607415555,145.16321350784443,0.05
EASTLINK,-38.08758957573333,145.16361966626664,0.05
EASTLINK,-38.087283077311106,145.16402582468888,0.05
EASTLINK,-38.08697657888889,145.1644319831111,0.05
EASTLINK,-38.08667008046666,145.16483814153332,0.05
EASTLINK,-38.08636358204444,145.16524429995553,0.05
EASTLINK,-38.08605708362222,145.16565045837777,0.05
EASTLINK,-38.085750585199996,145.16605661679998,0.05
EASTLINK,-38.08544408677778,145.16646277522221,0.05
EASTLINK,-38.08513758835555,145.16686893364442,0.05
EASTLINK,-38.08483108993333,145.16727509206666,0.05
EASTLINK,-38.08452459151111,145.16768125048887,0.05
EASTLINK,-38.084218093088886,145.1680874089111,0.05
EASTLINK,-38.08391159466667,145.16849356733331,0.05
EASTLINK,-38.08360509624444,145.16889972575555,0.05
EASTLINK,-38.08329859782222,145.16930588417776,0.05
EASTLINK,-38.082992099399995,145.1697120426,0.05
EASTLINK,-38.082685600977776,145.1701182010222,0.05
EASTLINK,-38.08237910255556,145.17052435944444,0.05
EASTLINK,-38.08207260413333,145.17093051786665,0.05
EASTLINK,-38.08176610571111,145.1713366762889,0.05
EASTLINK,-38.081459607288885,145.1717428347111,0.05
EASTLINK,-38.081153108866665,145.17214899313333,0.05
EASTLINK,-38.08084661044444,145.17255515155554,0.05
EASTLINK,-38.08054011202222,145.17296130997778,0.05
EASTLINK,-38.0802336136,145.1733674684,0.05
EASTLINK,-38.079927115177775,145.17377362682222,0.05
EASTLINK,-38.079620616755555,145.17417978524443,0.05
EASTLINK,-38.07931411833333,145.17458594366667,0.05
EASTLINK,-38.07900761991111,145.17499210208888,0.05
EASTLINK,-38.07870112148888,145.17539826051112,0.05
EASTLINK,-38.078394623066664,145.17580441893332,0.05
EASTLINK,-38.078088124644445,145.17621057735556,0.05
EASTLINK,-38.07778162622222,145.17661673577777,0.05
EASTLINK,-38.0774751278,145.1770228942,0.05
EASTLINK,-38.07716862937777,145.17742905262222,0.05
EASTLINK,-38.076862130955554,145.17783521104445,0.05
EASTLINK,-38.076555632533335,145.17824136946666,0.05
EASTLINK,-38.07624913411111,145.1786475278889,0.05
EASTLINK,-38.07594263568889,145.1790536863111,0.05
EASTLINK,-38.07563613726666,145.17945984473334,0.05
EASTLINK,-38.075329638844444,145.17986600315555,0.05
EASTLINK,-38.07502314042222,145.1802721615778,0.05
WEST GATE FREEWAY,-37.824936001,144.848981084,0.05
WEST GATE FREEWAY,-37.824946927499994,144.848518515,0.05
MORNINGTON PENINSULA FREEWAY,-38.270585072,145.0759686,0.05
MORNINGTON PENINSULA FREEWAY,-38.27057434333334,145.07544243816668,0.05
MORNINGTON PENINSULA FREEWAY,-38.27056361466667,145.07491627633334,0.05
MORNINGTON PENINSULA FREEWAY,-38.270552886000004,145.0743901145,0.05
MORNINGTON PENINSULA FREEWAY,-38.27054215733333,145.07386395266667,0.05
MORNINGTON PENINSULA FREEWAY,-38.270531428666665,145.07333779083334,0.05
CITYLINK,-37.75618913,144.937731421,0.05
CITYLINK,-37.756604349,144.937813026,0.05
CITYLINK,-37.757019568000004,144.937894631,0.05
CITYLINK,-37.757434787,144.937976236,0.05
FRANKSTON FREEWAY,-38.124357189,145.134723748,0.05
FRANKSTON FREEWAY,-38.124757806,145.13454262733333,0.05
FRANKSTON FREEWAY,-38.125158423,145.13436150666666,0.05
MORNINGTON PENINSULA FREEWAY,-38.194361386,145.152491808,0.05
PRINCES FREEWAY,-37.825204141,144.822638474,0.05
CALDER FREEWAY,-37.720569293,144.840358382,0.05
TULLAMARINE FREEWAY,-37.714888201,144.892807236,0.05
EASTLINK,-37.981317413,145.192699611,0.05
WEST GATE FREEWAY,-37.831855024,144.915281481,0.05
WEST GATE FREEWAY,-37.83161912875,144.91575281125,0.05
WEST GATE FREEWAY,-37.8313832335,144.91622414149998,0.05
WEST GATE FREEWAY,-37.83114733825,144.91669547175,0.05
WEST GATE FREEWAY,-37.830911443,144.917166802,0.05
WEST GATE FREEWAY,-37.83067554775,144.91763813225,0.05
WEST GATE FREEWAY,-37.8304396525,144.9181094625,0.05
WEST GATE FREEWAY,-37.83020375725,144.91858079275,0.05
WEST GATE FREEWAY,-37.829967862000004,144.919052123,0.05
WEST GATE FREEWAY,-37.82973196675,144.91952345325,0.05
WEST GATE FREEWAY,-37.8294960715,144.9199947835,0.05
WEST GATE FREEWAY,-37.82926017625,144.92046611375,0.05
WEST GATE FREEWAY,-37.829024281,144.920937444,0.05
WEST GATE FREEWAY,-37.82878838575,144.92140877425,0.05
WEST GATE FREEWAY,-37.8285524905,144.92188010450002,0.05
WEST GATE FREEWAY,-37.82831659525,144.92235143475,0.05
WESTERN RING ROAD,-37.727567278,144.860169899,0.05
WESTERN RING ROAD,-37.7278677435,144.859771725,0.05
WESTERN RING ROAD,-37.728168209,144.859373551,0.05
WESTERN RING ROAD,-37.7284686745,144.858975377,0.05
MORNINGTON PENINSULA FREEWAY,-38.238658308,145.12356917,0.05
MORNINGTON PENINSULA FREEWAY,-38.238352909,145.12365120566668,0.05
MORNINGTON PENINSULA FREEWAY,-38.23804751,145.12373324133333,0.05
MONASH FREEWAY,-37.969372638,145.236170826,0.05
MONASH FREEWAY,-37.9690091598,145.23588543190002,0.05
MONASH FREEWAY,-37.9686456816,145.2356000378,0.05
MONASH FREEWAY,-37.9682822034,145.2353146437,0.05
MONASH FREEWAY,-37.9679187252,145.2350292496,0.05
MONASH FREEWAY,-37.967555247,145.2347438555,0.05
MONASH FREEWAY,-37.9671917688,145.2344584614,0.05
MONASH FREEWAY,-37.9668282906,145.2341730673,0.05
MONASH FREEWAY,-37.9664648124,145.2338876732,0.05
MONASH FREEWAY,-37.9661013342,145.23360227909998,0.05
AIRPORT DRIVE,-37.715508526,144.875588119,0.05
MORNINGTON PENINSULA FREEWAY,-38.329323559,144.989968869,0.05
MORNINGTON PENINSULA FREEWAY,-38.329135193666666,144.99029013233334,0.05
MORNINGTON PENINSULA FREEWAY,-38.328946828333336,144.99061139566666,0.05
EASTLINK,-38.00762159,145.189298033,0.05
EASTLINK,-38.007234841285715,145.18942171742856,0.05
EASTLINK,-38.00684809257143,145.18954540185715,0.05
EASTLINK,-38.00646134385715,145.1896690862857,0.05
EASTLINK,-38.006074595142856,145.1897927707143,0.05
EASTLINK,-38.00568784642857,145.18991645514285,0.05
EASTLINK,-38.00530109771429,145.19004013957144,0.05
PRINCES FREEWAY,-37.92009093,144.656804606,0.05
PRINCES FREEWAY,-37.9199186675,144.657299974,0.05
EASTLINK,-37.813417977,145.215509184,0.05
WESTERN RING ROAD,-37.727482721,144.860282659,0.05
BURNLEY TUNNEL,-37.825532669,144.989767307,0.05
BURNLEY TUNNEL,-37.8256059835,144.99004180499998,0.05
WESTERN FREEWAY,-37.725935527,144.656078711,0.05
WESTERN FREEWAY,-37.72619586218182,144.656524532,0.05
WESTERN FREEWAY,-37.72645619736363,144.656970353,0.05
WESTERN FREEWAY,-37.72671653254545,144.657416174,0.05
WESTERN FREEWAY,-37.726976867727274,144.657861995,0.05
WESTERN FREEWAY,-37.72723720290909,144.658307816,0.05
WESTERN FREEWAY,-37.72749753809091,144.658753637,0.05
WESTERN FREEWAY,-37.72775787327272,144.659199458,0.05
WESTERN FREEWAY,-37.72801820845454,144.659645279,0.05
WESTERN FREEWAY,-37.728278543636364,144.6600911,0.05
WESTERN FREEWAY,-37.72853887881818,144.660536921,0.05
MORNINGTON PENINSULA FREEWAY,-38.155778122,145.168261716,0.05
WESTERN RING ROAD,-37.770380434,144.795444215,0.05
WESTERN RING ROAD,-37.770676266,144.795229939,0.05
EASTLINK,-37.967286287,145.194793918,0.05
EASTLINK,-37.96690165137499,145.19497631,0.05
EASTLINK,-37.96651701574997,145.195158702,0.05
EASTLINK,-37.96613238012496,145.19534109399999,0.05
EASTLINK,-37.96574774449995,145.195523486,0.05
EASTLINK,-37.96536310887493,145.195705878,0.05
EASTLINK,-37.96497847324992,145.19588827,0.05
